"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13352","ON AIR > 바로구매 > 구매하기 주문서 페이지 이동 확인","","2026-07-09","passed","2026-07-09","","","",""
"","15079","편성표 > 방송알림 신청 및 등록 완료 확인","","2026-07-09","passed","2026-07-09","","","",""
"","795","장바구니 확인","","2026-07-09","passed","2026-07-09","","","",""
"","892","배송지 관리 확인","","2026-07-09","passed","2026-07-09","","","",""
"","21821","회원 정보 수정 확인","","2026-07-09","passed","2026-07-09","","","",""
"","373","장바구니 추천구좌 상품 및 페이지 이동 확인","","2026-07-09","passed","2026-07-09","","","",""
"","835","기프티쇼 선물함 확인","","2026-07-09","passed","2026-07-09","","","",""
"","11633","혜택/이벤트 > 신규가입 혜택 페이지 이동 확인","","2026-07-09","passed","2026-07-09","","","",""
"","1014","공지 사항 확인","","2026-07-09","passed","2026-07-09","","","",""
"","19645","기프티쇼 카테고리 및 필터 기능 확인","","2026-07-09","passed","2026-07-09","","","",""
"","11591","혜택/이벤트 > 수신동의 쿠폰팩 페이지 이동 확인","","2026-07-09","passed","2026-07-09","","","",""
"","12111","ON AIR > VOD 영상 재생 확인","","2026-07-09","passed","2026-07-09","","","",""
"","15756","묶음 배송 추천구좌 상품 및 페이지 이동 확인","","2026-07-09","passed","2026-07-09","","","",""
"","459","기프티쇼 > 상품 > 선물하기 > 결제 진행 및 상품 결제 페이지 이동 확인","","2026-07-09","passed","2026-07-09","","","",""
"","16285","상품 > 선물하기 주문서 페이지 이동 확인","","2026-07-09","passed","2026-07-09","","","",""
"","17358","상품 > 장바구니 상품 추가 확인","","2026-07-09","passed","2026-07-09","","","",""
"","14178","기프티쇼 > 상품 > 나에게 보내기 주문서 이동 확인","","2026-07-09","passed","2026-07-09","","","",""
"","14144","상품 > 상품문의 탭 노출 확인","","2026-07-09","passed","2026-07-09","","","",""
"","14720","상품 > 구매정보 탭 노출 확인","","2026-07-09","passed","2026-07-09","","","",""
"","767","좋아요 확인","","2026-07-09","passed","2026-07-09","","","",""
"","973","혜택 관리 확인","","2026-07-09","passed","2026-07-09","","","",""
"","16699","독바 > ON AIR > 바로구매 > 구매하기 주문서 페이지 이동 확인","","2026-07-09","passed","2026-07-09","","","",""
"","16265","상품 > 구매하기 주문서 페이지 이동 확인","","2026-07-09","passed","2026-07-09","","","",""
"","40004","일반 계정 로그인 확인","","2026-07-09","passed","2026-07-09","","","",""
"","14589","기프티쇼 > 상품 > 상세정보 탭 노출 확인","","2026-07-09","passed","2026-07-09","","","",""
"","802","환불 계좌 관리 확인","","2026-07-09","passed","2026-07-09","","","",""
"","11911","혜택/이벤트 > 멤버십 혜택 페이지 이동 확인","","2026-07-09","passed","2026-07-09","","","",""
"","11638","편성표 > TV/TV+ 탭 > 지금 방송 중 상품 확인","","2026-07-09","passed","2026-07-09","","","",""
"","865","이용권등록 확인","","2026-07-09","passed","2026-07-09","","","",""
"","17604","카테고리 정상 노출 및 필터 기능 확인","","2026-07-09","passed","2026-07-09","","","",""
"","16046","기프티쇼 검색 후 상품 상세 페이지 이동 확인","","2026-07-09","passed","2026-07-09","","","",""
"","20805","ON AIR > 바로구매 > 선물하기 주문서 페이지 이동 확인","","2026-07-09","passed","2026-07-09","","","",""
"","14229","검색 추천구좌 상품 및 페이지 이동 확인","","2026-07-09","passed","2026-07-09","","","",""
"","18616","기프티쇼 GNB 메뉴별 화면 노출 확인","","2026-07-09","passed","2026-07-09","","","",""
"","13958","상품 > 상품평 탭 노출 확인","","2026-07-09","passed","2026-07-09","","","",""
"","11386","최근 본 상품 추천구좌 상품 및 페이지 이동 확인","","2026-07-09","passed","2026-07-09","","","",""
