"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1052","환불 계좌 관리 확인","","2026-07-06","passed","2026-07-06","","","",""
"","853","최근 본 상품 확인","","2026-07-06","passed","2026-07-06","","","",""
"","1410","취소/교환/반품 내역 확인","","2026-07-06","passed","2026-07-06","","","",""
"","29458","혜택/이벤트 > 신규가입 혜택 페이지 이동 확인","","2026-07-06","failed","2026-07-06","","","",""
"","14845","상품 > 상세정보 탭 노출 확인","","2026-07-06","passed","2026-07-06","","","",""
"","1190","1:1 문의하기 확인","","2026-07-06","passed","2026-07-06","","","",""
"","16309","기프티쇼 검색 후 상품 상세 페이지 이동 확인","","2026-07-06","passed","2026-07-06","","","",""
"","816","장바구니 확인","","2026-07-06","passed","2026-07-06","","","",""
"","1002","간편 로그인 연결 확인","","2026-07-06","passed","2026-07-06","","","",""
"","18945","기프티쇼 GNB 메뉴별 화면 노출 확인","","2026-07-06","passed","2026-07-06","","","",""
"","25505","상품 > 장바구니 상품 추가 확인","","2026-07-06","passed","2026-07-06","","","",""
"","13054","주문 내역 확인","","2026-07-06","passed","2026-07-06","","","",""
"","699","기프티쇼 > 상품 > 선물하기 > 결제 진행 및 상품 결제 페이지 이동 확인","","2026-07-06","passed","2026-07-06","","","",""
"","8357","기프티쇼 > 상품 > 구매정보 탭 노출 확인","","2026-07-06","passed","2026-07-06","","","",""
"","15974","기프티쇼 > 상품 > 나에게 보내기 주문서 이동 확인","","2026-07-06","passed","2026-07-06","","","",""
"","921","알파포인트 확인","","2026-07-06","passed","2026-07-06","","","",""
"","947","잔액형 상품권 내역 확인","","2026-07-06","passed","2026-07-06","","","",""
"","35870","ON AIR > 바로구매 > 구매하기 주문서 페이지 이동 확인","","2026-07-06","passed","2026-07-06","","","",""
"","1500","공지 사항 확인","","2026-07-06","passed","2026-07-06","","","",""
"","11259","ON AIR > 현재 방송 중인 상품 정보 노출 확인","","2026-07-06","passed","2026-07-06","","","",""
"","1598","혜택 관리 확인","","2026-07-06","passed","2026-07-06","","","",""
"","24305","카테고리 추천구좌 상품 및 페이지 이동 확인","","2026-07-06","passed","2026-07-06","","","",""
"","14824","상품 > 구매정보 탭 노출 확인","","2026-07-06","passed","2026-07-06","","","",""
"","29640","묶음 배송 추천구좌 상품 및 페이지 이동 확인","","2026-07-06","failed","2026-07-06","","","",""
"","14649","상품 > 상품문의 탭 노출 확인","","2026-07-06","passed","2026-07-06","","","",""
"","37436","ON AIR > 바로구매 > 장바구니 상품 추가 확인","","2026-07-06","passed","2026-07-06","","","",""
"","16019","기프티쇼 > 상품 > 선물하기 주문서 이동 확인","","2026-07-06","passed","2026-07-06","","","",""
"","19061","상품 > 좋아요 추가 및 삭제 확인","","2026-07-06","passed","2026-07-06","","","",""
"","15732","상품 추천구좌 상품 및 페이지 이동 확인","","2026-07-06","passed","2026-07-06","","","",""
"","20634","상품 추천구좌 상품 및 페이지 이동 확인","","2026-07-06","passed","2026-07-06","","","",""
"","23682","독바 > ON AIR > 바로구매 > 구매하기 주문서 페이지 이동 확인","","2026-07-06","passed","2026-07-06","","","",""
"","1080","기프티쇼 > 상품 > 선물하기 > 기프티쇼 대표 번호로 보내기 확인","","2026-07-06","passed","2026-07-06","","","",""
"","920","좋아요 확인","","2026-07-06","passed","2026-07-06","","","",""
"","27101","혜택/이벤트 > 멤버십 혜택 페이지 이동 확인","","2026-07-06","passed","2026-07-06","","","",""
"","903","이용권등록 확인","","2026-07-06","passed","2026-07-06","","","",""
"","263","기프티쇼 > 상품 > 선물하기 > 받는 사람 확인","","2026-07-06","passed","2026-07-06","","","",""
"","22200","회원 정보 수정 확인","","2026-07-06","passed","2026-07-06","","","",""
"","14980","상품 > 상품평 탭 노출 확인","","2026-07-06","passed","2026-07-06","","","",""
"","10921","카테고리 정상 노출 및 필터 기능 확인","","2026-07-06","passed","2026-07-06","","","",""
"","851","선물 메시지 관리 확인","","2026-07-06","passed","2026-07-06","","","",""
"","162","기프티쇼 > 상품 > 선물하기 > 내 번호로 보내기 확인","","2026-07-06","passed","2026-07-06","","","",""
"","7396","편성표 > TV/TV+ 탭 > 지금 방송 중 상품 확인","","2026-07-06","passed","2026-07-06","","","",""
"","46927","임의 상품 상세 > 구매하기 > 일반 계정 로그인 확인","","2026-07-06","passed","2026-07-06","","","",""
"","2771","자주하는 질문 확인","","2026-07-06","passed","2026-07-06","","","",""
"","242","장바구니 추천구좌 상품 및 페이지 이동 확인","","2026-07-06","passed","2026-07-06","","","",""
"","8420","기프티쇼 > 상품 > 상세정보 탭 노출 확인","","2026-07-06","passed","2026-07-06","","","",""
"","30050","ON AIR > 바로구매 > 선물하기 주문서 페이지 이동 확인","","2026-07-06","passed","2026-07-06","","","",""
"","11877","혜택/이벤트 > 수신동의 쿠폰팩 페이지 이동 확인","","2026-07-06","passed","2026-07-06","","","",""
"","979","연락처 관리 확인","","2026-07-06","passed","2026-07-06","","","",""
